path:extent	identity	cause	production_chain
src/v2/std/float.dag:2640-2643	mag	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:3056-3057	a	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3091-3092	b	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3403-3411	Accepted	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:3414-3419	value	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init
src/v2/std/float.dag:3427-3428	a	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:3441-3447	Finite	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3450-3454	sign	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern
src/v2/std/float.dag:3456-3458	sa	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3460-3475	biased_exponent	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern
src/v2/std/float.dag:3477-3479	ea	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3481-3501	trailing_significand	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern
src/v2/std/float.dag:3503-3505	fa	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3517-3518	b	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:3533-3539	Finite	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3542-3546	sign	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern
src/v2/std/float.dag:3548-3550	sb	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3552-3567	biased_exponent	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern
src/v2/std/float.dag:3569-3571	eb	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3573-3593	trailing_significand	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern
src/v2/std/float.dag:3595-3597	fb	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3650-3651	e	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3657-3658	f	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3711-3712	e	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3718-3719	f	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3836-3837	a	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3842-3843	b	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_block_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3890-3899	NonFinite	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3902-3905	tag	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern
src/v2/std/float.dag:3907-3909	tb	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3915-3948	float_body_compare_semantic_total	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:3949-3950	a	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3952-3953	a	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:3955-3956	b	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg
src/v2/std/float.dag:3958-3959	b	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_arg/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr
src/v2/std/float.dag:3983-3992	NonFinite	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_qualified_name
src/v2/std/float.dag:3995-3998	tag	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern
src/v2/std/float.dag:4000-4002	ta	absent	/dag_surface_module/dag_surface_top_level_item/dag_surface_fn_decl/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_if_expr/dag_surface_fn_body/dag_surface_stmt_seq/dag_surface_stmt/dag_surface_expr/dag_surface_binary_expr/dag_surface_unary_expr/dag_surface_postfix_expr/dag_surface_primary_expr/dag_surface_field_init/dag_surface_expr/dag_surface_match_expr/dag_surface_match_arm/dag_surface_pattern/dag_surface_field_pattern/dag_surface_pattern/dag_surface_qualified_name
