# source_run=33242663070 head=0ed773f1a5 (full-tree floor, my branch)  seam_denominator=14  digest=8f7b9bb846bdac2c
# candidate_entries=1145  joined_claims=8450  standing is SCHEDULER standing, not cutover disposition
claim_identity	module	entry_path	floor_standing	matched_prefix
v2.test.long.wave1_gate1_c1_copied_port_derivation_witness.wave1_gate1_c1_unpriceable_combiner_refusal_witness_holds	v2.test.long.wave1_gate1_c1_copied_port_derivation_witness	src/v2/test/claim/long/wave1_gate1_c1_copied_port_derivation_witness_test.dag	FloorDeclinedLongModule	v2.test.long.
v2.test.long.wave1_gate1_d_ingested_bind_loop_eval_witness.wave1_gate1_d_ingested_bind_executes_witness_holds	v2.test.long.wave1_gate1_d_ingested_bind_loop_eval_witness	src/v2/test/claim/long/wave1_gate1_d_ingested_bind_loop_eval_witness_test.dag	FloorDeclinedLongModule	v2.test.long.
v2.test.long.wave1_gate1_d_ingested_bind_loop_eval_witness.wave1_gate1_d_ingested_loop_executes_witness_holds	v2.test.long.wave1_gate1_d_ingested_bind_loop_eval_witness	src/v2/test/claim/long/wave1_gate1_d_ingested_bind_loop_eval_witness_test.dag	FloorDeclinedLongModule	v2.test.long.
v2.test.long.wave1_gate1_d_mvp_subsumption_witness.wave1_gate1_d_census_subsumption_witness_holds	v2.test.long.wave1_gate1_d_mvp_subsumption_witness	src/v2/test/claim/long/wave1_gate1_d_mvp_subsumption_witness_test.dag	FloorDeclinedLongModule	v2.test.long.
v2.test.manual.add_body_emit_python.python_add_emit_holds	v2.test.manual.add_body_emit_python	src/v2/test/claim/manual/add_body_emit_python_test.dag	FloorPlanned	
v2.test.manual.add_body_emit_python.python_add_emit_perturbed_spellings_discriminates	v2.test.manual.add_body_emit_python	src/v2/test/claim/manual/add_body_emit_python_test.dag	FloorPlanned	
v2.test.manual.add_body_emit_typescript.add_body_ts_emit_add_fn_accepts_holds	v2.test.manual.add_body_emit_typescript	src/v2/test/claim/manual/add_body_emit_typescript_test.dag	FloorPlanned	
v2.test.manual.add_body_emit_typescript.add_body_ts_emit_catalog_minus_discriminates	v2.test.manual.add_body_emit_typescript	src/v2/test/claim/manual/add_body_emit_typescript_test.dag	FloorPlanned	
v2.test.manual.add_body_emit_typescript.add_body_ts_emit_missing_catalog_rejects	v2.test.manual.add_body_emit_typescript	src/v2/test/claim/manual/add_body_emit_typescript_test.dag	FloorPlanned	
v2.test.manual.add_body_emit_typescript.add_body_ts_emit_operand_swap_discriminates	v2.test.manual.add_body_emit_typescript	src/v2/test/claim/manual/add_body_emit_typescript_test.dag	FloorPlanned	
v2.test.manual.add_body_producer_claim.add_body_edge_targets_binary_transform	v2.test.manual.add_body_producer_claim	src/v2/test/claim/manual/add_body_producer_claim_test.dag	FloorPlanned	
v2.test.manual.add_body_producer_claim.add_body_operand_order_differs	v2.test.manual.add_body_producer_claim	src/v2/test/claim/manual/add_body_producer_claim_test.dag	FloorPlanned	
v2.test.manual.add_body_producer_claim.add_body_table_fixture_arrow_accepts	v2.test.manual.add_body_producer_claim	src/v2/test/claim/manual/add_body_producer_claim_test.dag	FloorPlanned	
v2.test.manual.add_body_value_expression_fold_typescript.add_body_ts_fold_add_body_tokens_holds	v2.test.manual.add_body_value_expression_fold_typescript	src/v2/test/claim/manual/add_body_value_expression_fold_typescript_test.dag	FloorPlanned	
v2.test.manual.add_body_value_expression_fold_typescript.add_body_ts_fold_catalog_minus_discriminates	v2.test.manual.add_body_value_expression_fold_typescript	src/v2/test/claim/manual/add_body_value_expression_fold_typescript_test.dag	FloorPlanned	
v2.test.manual.add_body_value_expression_fold_typescript.add_body_ts_fold_missing_catalog_rejects	v2.test.manual.add_body_value_expression_fold_typescript	src/v2/test/claim/manual/add_body_value_expression_fold_typescript_test.dag	FloorPlanned	
v2.test.manual.add_body_value_expression_fold_typescript.add_body_ts_fold_operand_swap_discriminates	v2.test.manual.add_body_value_expression_fold_typescript	src/v2/test/claim/manual/add_body_value_expression_fold_typescript_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_and_then_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_bound_words_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_command_accepts_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_embedded_quote_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_heredoc_simple_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_if_true_then_false_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_lhs_exact_arrow_emitted_rejects_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_missing_rules_rejects_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_or_else_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_or_else_with_redir_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_pipe_and_or_brace_grouped_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_pipe_and_or_flat_ne_brace_grouped_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_pipe_and_or_flat_wrong_model_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_pipe_brace_grouped_wrong_flat_model_rejects_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_pipe_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_source_root_ingest_gate_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_subshell_and_or_nested_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_subshell_true_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bash_emit_command.bash_emit_with_redir_stderr_null_holds	v2.test.manual.bash_emit_command	src/v2/test/claim/manual/bash_emit_command_test.dag	FloorPlanned	
v2.test.manual.bind_demand_driven_eval.bind_eval_bound_reference_reads_value_holds	v2.test.manual.bind_demand_driven_eval	src/v2/test/claim/manual/bind_demand_driven_eval_test.dag	FloorPlanned	
v2.test.manual.bind_demand_driven_eval.bind_eval_counted_value_body_holds	v2.test.manual.bind_demand_driven_eval	src/v2/test/claim/manual/bind_demand_driven_eval_test.dag	FloorPlanned	
v2.test.manual.bind_demand_driven_eval.bind_eval_divergent_value_rejects_holds	v2.test.manual.bind_demand_driven_eval	src/v2/test/claim/manual/bind_demand_driven_eval_test.dag	FloorPlanned	
v2.test.manual.bind_demand_driven_eval.bind_eval_minted_occurrence_equal_reference_reads_holds	v2.test.manual.bind_demand_driven_eval	src/v2/test/claim/manual/bind_demand_driven_eval_test.dag	FloorPlanned	
v2.test.manual.bind_demand_driven_eval.bind_eval_parse_shaped_occurrence_distinct_reference_reads_holds	v2.test.manual.bind_demand_driven_eval	src/v2/test/claim/manual/bind_demand_driven_eval_test.dag	FloorPlanned	
v2.test.manual.bind_demand_driven_eval.bind_eval_unbound_reference_default_algebra_refuses_holds	v2.test.manual.bind_demand_driven_eval	src/v2/test/claim/manual/bind_demand_driven_eval_test.dag	FloorPlanned	
v2.test.manual.bind_demand_driven_eval.bind_eval_unbound_reference_refuses_holds	v2.test.manual.bind_demand_driven_eval	src/v2/test/claim/manual/bind_demand_driven_eval_test.dag	FloorPlanned	
v2.test.manual.bind_emit.bind_emit_holds	v2.test.manual.bind_emit	src/v2/test/claim/manual/bind_emit_test.dag	FloorPlanned	
v2.test.manual.bind_emit.bind_emit_wrong_value_discriminates	v2.test.manual.bind_emit	src/v2/test/claim/manual/bind_emit_test.dag	FloorPlanned	
v2.test.manual.body_lowering_infix.body_lowering_emit_args_are_operands	v2.test.manual.body_lowering_infix	src/v2/test/claim/manual/body_lowering_infix_test.dag	FloorPlanned	
v2.test.manual.body_lowering_infix.body_lowering_emit_callee_is_operator	v2.test.manual.body_lowering_infix	src/v2/test/claim/manual/body_lowering_infix_test.dag	FloorPlanned	
v2.test.manual.body_lowering_infix.body_lowering_emit_is_call	v2.test.manual.body_lowering_infix	src/v2/test/claim/manual/body_lowering_infix_test.dag	FloorPlanned	
v2.test.manual.body_lowering_infix.body_lowering_rejects_non_binary	v2.test.manual.body_lowering_infix	src/v2/test/claim/manual/body_lowering_infix_test.dag	FloorPlanned	
v2.test.manual.body_lowering_match.body_lowering_match_arms_found	v2.test.manual.body_lowering_match	src/v2/test/claim/manual/body_lowering_match_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_match.body_lowering_match_first_arm_wires	v2.test.manual.body_lowering_match	src/v2/test/claim/manual/body_lowering_match_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_match.body_lowering_match_lowers_to_match	v2.test.manual.body_lowering_match	src/v2/test/claim/manual/body_lowering_match_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_match.body_lowering_match_swapped_arms_normalize_accepts	v2.test.manual.body_lowering_match	src/v2/test/claim/manual/body_lowering_match_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_match.body_lowering_match_unnavigable_arm_refuses	v2.test.manual.body_lowering_match	src/v2/test/claim/manual/body_lowering_match_test.dag	FloorPlanned	
v2.test.manual.body_lowering_match.body_lowering_normalize_accepts_match_module	v2.test.manual.body_lowering_match	src/v2/test/claim/manual/body_lowering_match_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_match.body_lowering_normalized_module_has_match	v2.test.manual.body_lowering_match	src/v2/test/claim/manual/body_lowering_match_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_arrow_direct_well_formed	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_arrow_token_holds	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_binary_infix_holds	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_body_holds	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_domain_holds	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_domain_operand1_match	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_domain_operand2_match	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_expr_infix_holds	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_fixture_resolves	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorPlanned	
v2.test.manual.body_lowering_normalize_add.body_lowering_fn_body_infix_holds	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_fn_body_subtree_holds	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_fn_decl_found	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_has_plus_token	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_module_well_formed	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalize_accepts	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalize_yields_arrow	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalized_arrow_root_resolves	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalized_domain_has_two_params	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalized_left_operand_is_atom	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalized_operand1_lexeme_is_x	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalized_operand2_lexeme_is_y	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalized_operator_is_plus	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalized_resolves	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_normalized_transform_has_three_children	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_normalize_add.body_lowering_return_holds	v2.test.manual.body_lowering_normalize_add	src/v2/test/claim/manual/body_lowering_normalize_add_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_projection_call.body_lowering_field_access_postfix_rejects	v2.test.manual.body_lowering_projection_call	src/v2/test/claim/manual/body_lowering_projection_call_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_projection_call.body_lowering_normalize_accepts_projection_module	v2.test.manual.body_lowering_projection_call	src/v2/test/claim/manual/body_lowering_projection_call_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_projection_call.body_lowering_projection_lowers_to_transform	v2.test.manual.body_lowering_projection_call	src/v2/test/claim/manual/body_lowering_projection_call_test.dag	FloorDeclinedCostDebt	
v2.test.manual.body_lowering_variants.body_lowering_variant_bind_matches	v2.test.manual.body_lowering_variants	src/v2/test/claim/manual/body_lowering_variants_test.dag	FloorPlanned	
v2.test.manual.body_lowering_variants.body_lowering_variant_branch_matches	v2.test.manual.body_lowering_variants	src/v2/test/claim/manual/body_lowering_variants_test.dag	FloorPlanned	
v2.test.manual.body_lowering_variants.body_lowering_variant_loop_matches	v2.test.manual.body_lowering_variants	src/v2/test/claim/manual/body_lowering_variants_test.dag	FloorPlanned	
v2.test.manual.bootstrap_footprint_anchor.bootstrap_footprint_bad_content_hash_violates	v2.test.manual.bootstrap_footprint_anchor	src/v2/test/claim/manual/bootstrap_footprint_anchor_test.dag	FloorPlanned	
v2.test.manual.bootstrap_footprint_anchor.bootstrap_footprint_bad_runtime_same_identity_violates	v2.test.manual.bootstrap_footprint_anchor	src/v2/test/claim/manual/bootstrap_footprint_anchor_test.dag	FloorPlanned	
v2.test.manual.bootstrap_footprint_anchor.bootstrap_footprint_canonical_holds	v2.test.manual.bootstrap_footprint_anchor	src/v2/test/claim/manual/bootstrap_footprint_anchor_test.dag	FloorPlanned	
v2.test.manual.bootstrap_footprint_anchor.bootstrap_footprint_non_canonical_violates	v2.test.manual.bootstrap_footprint_anchor	src/v2/test/claim/manual/bootstrap_footprint_anchor_test.dag	FloorPlanned	
v2.test.manual.branch_if_then_else_emit.branch_if_then_else_emit_holds	v2.test.manual.branch_if_then_else_emit	src/v2/test/claim/manual/branch_if_then_else_emit_test.dag	FloorPlanned	
v2.test.manual.branch_if_then_else_emit.branch_if_then_else_emit_swapped_arms_discriminates	v2.test.manual.branch_if_then_else_emit	src/v2/test/claim/manual/branch_if_then_else_emit_test.dag	FloorPlanned	
v2.test.manual.branch_infer_fail_open_audit.branch_infer_fail_open_audit_literal_arm_accepts_holds	v2.test.manual.branch_infer_fail_open_audit	src/v2/test/claim/manual/branch_infer_fail_open_audit_test.dag	FloorPlanned	
v2.test.manual.branch_infer_fail_open_audit.branch_infer_fail_open_audit_rejects_holds	v2.test.manual.branch_infer_fail_open_audit	src/v2/test/claim/manual/branch_infer_fail_open_audit_test.dag	FloorPlanned	
v2.test.manual.branch_infer_if_then_else.branch_infer_bool_cond_accepts_holds	v2.test.manual.branch_infer_if_then_else	src/v2/test/claim/manual/branch_infer_if_then_else_test.dag	FloorPlanned	
v2.test.manual.branch_infer_if_then_else.branch_infer_underived_arm_refuses_before_mismatch_holds	v2.test.manual.branch_infer_if_then_else	src/v2/test/claim/manual/branch_infer_if_then_else_test.dag	FloorPlanned	
v2.test.manual.branch_lazy_arm_eval_acceptance.lazy_arm_counted_literal_rejects_second_touch_holds	v2.test.manual.branch_lazy_arm_eval_acceptance	src/v2/test/claim/manual/branch_lazy_arm_eval_acceptance_test.dag	FloorPlanned	
v2.test.manual.branch_lazy_arm_eval_acceptance.lazy_arm_false_then_divergent_else_counted_holds	v2.test.manual.branch_lazy_arm_eval_acceptance	src/v2/test/claim/manual/branch_lazy_arm_eval_acceptance_test.dag	FloorPlanned	
v2.test.manual.branch_lazy_arm_eval_acceptance.lazy_arm_true_then_counted_else_divergent_holds	v2.test.manual.branch_lazy_arm_eval_acceptance	src/v2/test/claim/manual/branch_lazy_arm_eval_acceptance_test.dag	FloorPlanned	
v2.test.manual.c_add_emit_translate.c_add_emit_add_fn_accepts_holds	v2.test.manual.c_add_emit_translate	src/v2/test/claim/manual/c_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.c_add_emit_translate.c_add_emit_wrong_node_refuses_holds	v2.test.manual.c_add_emit_translate	src/v2/test/claim/manual/c_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.c_add_emit_translate.c_add_serialize_rejects_missing_translation_rules_holds	v2.test.manual.c_add_emit_translate	src/v2/test/claim/manual/c_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.c_add_emit_translate.c_add_serialize_source_matches_authority_holds	v2.test.manual.c_add_emit_translate	src/v2/test/claim/manual/c_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.call_carrier_node_query.call_carrier_arguments_match	v2.test.manual.call_carrier_node_query	src/v2/test/claim/manual/call_carrier_node_query_test.dag	FloorPlanned	
v2.test.manual.call_carrier_node_query.call_carrier_call_recognized	v2.test.manual.call_carrier_node_query	src/v2/test/claim/manual/call_carrier_node_query_test.dag	FloorPlanned	
v2.test.manual.call_carrier_node_query.call_carrier_callee_free_not_call	v2.test.manual.call_carrier_node_query	src/v2/test/claim/manual/call_carrier_node_query_test.dag	FloorPlanned	
v2.test.manual.call_carrier_node_query.call_carrier_callee_is_reference	v2.test.manual.call_carrier_node_query	src/v2/test/claim/manual/call_carrier_node_query_test.dag	FloorPlanned	
v2.test.manual.call_carrier_node_query.call_carrier_callee_target_matches	v2.test.manual.call_carrier_node_query	src/v2/test/claim/manual/call_carrier_node_query_test.dag	FloorPlanned	
v2.test.manual.call_carrier_node_query.call_carrier_callee_target_rejects_non_call	v2.test.manual.call_carrier_node_query	src/v2/test/claim/manual/call_carrier_node_query_test.dag	FloorPlanned	
v2.test.manual.call_carrier_node_query.call_carrier_value_not_callee_reference	v2.test.manual.call_carrier_node_query	src/v2/test/claim/manual/call_carrier_node_query_test.dag	FloorPlanned	
v2.test.manual.content_hash_loop_bound_edge_order.content_hash_loop_bound_edge_order_holds	v2.test.manual.content_hash_loop_bound_edge_order	src/v2/test/claim/manual/content_hash_loop_bound_edge_order_test.dag	FloorPlanned	
v2.test.manual.content_hash_named_edge_order.content_hash_named_edge_order_holds	v2.test.manual.content_hash_named_edge_order	src/v2/test/claim/manual/content_hash_named_edge_order_test.dag	FloorPlanned	
v2.test.manual.content_hash_named_edge_order.content_hash_nested_named_edge_order_holds	v2.test.manual.content_hash_named_edge_order	src/v2/test/claim/manual/content_hash_named_edge_order_test.dag	FloorPlanned	
v2.test.manual.coproduct_reflection_conformance.witness_behavior_nullary_inhabitant_set_matches_arm_keys	v2.test.manual.coproduct_reflection_conformance	src/v2/test/claim/manual/coproduct_reflection_conformance_test.dag	FloorPlanned	
v2.test.manual.coproduct_reflection_conformance.witness_connective_behavior_arm_sets_are_distinct	v2.test.manual.coproduct_reflection_conformance	src/v2/test/claim/manual/coproduct_reflection_conformance_test.dag	FloorPlanned	
v2.test.manual.coproduct_reflection_conformance.witness_connective_nullary_inhabitants_fail_closed	v2.test.manual.coproduct_reflection_conformance	src/v2/test/claim/manual/coproduct_reflection_conformance_test.dag	FloorPlanned	
v2.test.manual.coproduct_reflection_conformance.witness_nullary_reflection_accepts_imported_named_coproduct_through_generic_wrapper	v2.test.manual.coproduct_reflection_conformance	src/v2/test/claim/manual/coproduct_reflection_conformance_test.dag	FloorPlanned	
v2.test.manual.coproduct_reflection_conformance.witness_nullary_reflection_rejects_requested_a_with_context_b	v2.test.manual.coproduct_reflection_conformance	src/v2/test/claim/manual/coproduct_reflection_conformance_test.dag	FloorPlanned	
v2.test.manual.cpp_add_emit_translate.cpp_add_compile_inferred_receipt_holds	v2.test.manual.cpp_add_emit_translate	src/v2/test/claim/manual/cpp_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.cpp_add_emit_translate.cpp_add_emit_receipt_holds	v2.test.manual.cpp_add_emit_translate	src/v2/test/claim/manual/cpp_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.cpp_add_emit_translate.cpp_add_serialize_reject_receipt_holds	v2.test.manual.cpp_add_emit_translate	src/v2/test/claim/manual/cpp_add_emit_translate_test.dag	FloorPlanned	
v2.test.manual.cross_language_add_python_to_typescript.cross_language_add_python_to_typescript_chain_status_holds	v2.test.manual.cross_language_add_python_to_typescript	src/v2/test/claim/manual/cross_language_add_python_to_typescript_test.dag	FloorPlanned	
v2.test.manual.cross_language_add_python_to_typescript.cross_language_emit_inhabitant_neutralization_fails_closed	v2.test.manual.cross_language_add_python_to_typescript	src/v2/test/claim/manual/cross_language_add_python_to_typescript_test.dag	FloorPlanned	
v2.test.manual.cross_language_add_python_to_typescript.cross_language_emit_inhabitant_neutralization_refuses_underived_holds	v2.test.manual.cross_language_add_python_to_typescript	src/v2/test/claim/manual/cross_language_add_python_to_typescript_test.dag	FloorPlanned	
v2.test.manual.cross_language_add_python_to_typescript.parse_tree_to_target_model_bridge_realized	v2.test.manual.cross_language_add_python_to_typescript	src/v2/test/claim/manual/cross_language_add_python_to_typescript_test.dag	FloorPlanned	
v2.test.manual.derivable_coercion_nickname_triple.witness_claim_crux_substrate_gap	v2.test.manual.derivable_coercion_nickname_triple	src/v2/test/claim/manual/derivable_coercion_nickname_triple_test.dag	FloorPlanned	
v2.test.manual.derivable_coercion_nickname_triple.witness_claim_matrix_widening_accepts_siblings_and_wrong_core	v2.test.manual.derivable_coercion_nickname_triple	src/v2/test/claim/manual/derivable_coercion_nickname_triple_test.dag	FloorPlanned	
v2.test.manual.derivable_coercion_nickname_triple.witness_claim_task_id_surfaces_distinct	v2.test.manual.derivable_coercion_nickname_triple	src/v2/test/claim/manual/derivable_coercion_nickname_triple_test.dag	FloorPlanned	
v2.test.manual.emit_directive_bash.emit_directive_bash_error_emits_echo_stderr_holds	v2.test.manual.emit_directive_bash	src/v2/test/claim/manual/emit_directive_bash_test.dag	FloorPlanned	
v2.test.manual.emit_directive_bash.emit_directive_bash_message_flows_holds	v2.test.manual.emit_directive_bash	src/v2/test/claim/manual/emit_directive_bash_test.dag	FloorPlanned	
v2.test.manual.emit_directive_bash.emit_directive_bash_severity_invariant_holds	v2.test.manual.emit_directive_bash	src/v2/test/claim/manual/emit_directive_bash_test.dag	FloorPlanned	
v2.test.manual.emit_directive_bash.emit_directive_bash_to_stdout_wrong_ne_correct_holds	v2.test.manual.emit_directive_bash	src/v2/test/claim/manual/emit_directive_bash_test.dag	FloorPlanned	
v2.test.manual.emit_directive_gha.emit_directive_gha_distinct_from_bash_holds	v2.test.manual.emit_directive_gha	src/v2/test/claim/manual/emit_directive_gha_test.dag	FloorPlanned	
v2.test.manual.emit_directive_gha.emit_directive_gha_error_emits_error_annotation_holds	v2.test.manual.emit_directive_gha	src/v2/test/claim/manual/emit_directive_gha_test.dag	FloorPlanned	
v2.test.manual.emit_directive_gha.emit_directive_gha_message_flows_holds	v2.test.manual.emit_directive_gha	src/v2/test/claim/manual/emit_directive_gha_test.dag	FloorPlanned	
v2.test.manual.emit_directive_gha.emit_directive_gha_severity_variant_holds	v2.test.manual.emit_directive_gha	src/v2/test/claim/manual/emit_directive_gha_test.dag	FloorPlanned	
v2.test.manual.emit_directive_gha.emit_directive_gha_warning_emits_warning_annotation_holds	v2.test.manual.emit_directive_gha	src/v2/test/claim/manual/emit_directive_gha_test.dag	FloorPlanned	
v2.test.manual.emit_directive_rust.emit_directive_rust_distinct_from_bash_holds	v2.test.manual.emit_directive_rust	src/v2/test/claim/manual/emit_directive_rust_test.dag	FloorPlanned	
v2.test.manual.emit_directive_rust.emit_directive_rust_error_emits_eprintln_holds	v2.test.manual.emit_directive_rust	src/v2/test/claim/manual/emit_directive_rust_test.dag	FloorPlanned	
v2.test.manual.emit_directive_rust.emit_directive_rust_escapes_string_literal_holds	v2.test.manual.emit_directive_rust	src/v2/test/claim/manual/emit_directive_rust_test.dag	FloorPlanned	
